indicator_id,period,period_end,value,unit,value_text,source_name,source_url,notes
CRO_CRL_TOTAL_ORGANIC,2026-Q2,2026-06-30,0.1,pct,,Charles River Q2 2026 earnings release (8-K),https://www.sec.gov/Archives/edgar/data/0001100682/000110068226000115/crl2q26earningsrelease.htm,First positive organic growth after a multi-quarter decline; highest since Q3 2023
CRO_CRL_TOTAL_ORGANIC_FY,2025,2025-12-31,-1.6,pct,,Charles River Q4 2025 call highlights (Yahoo Finance/GuruFocus),https://finance.yahoo.com/news/charles-river-laboratories-international-inc-210640452.html,Full-year fiscal 2025; revenue $4.02B
TOOLS_A_ACADGOV,FY2025-Q1,2025-01-31,-7,pct,Academia & government declined 7%; soft globally (GC; GC-MS; remarketed instruments weak),Yahoo Finance Agilent Q1 FY2025 call highlights,https://finance.yahoo.com/news/agilent-technologies-inc-q1-2025-072047608.html,Global end market; core
TOOLS_A_ACADGOV,FY2025-Q2,2025-04-30,-2,pct,Declined modestly (-2%); strong Asia moderated expected US softness,Investing.com Agilent Q2 FY2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-technologies-q2-2025-beats-forecasts-stock-rises-93CH-4069032,Global end market; US was soft
TOOLS_A_ACADGOV,FY2025-Q3,2025-07-31,,pct,Returned to modest growth despite continued US funding pressures; guided mid-single-digit decline for next quarter on difficult compare for US federal FY-end spending,Investing.com Agilent Q3 FY2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-technologies-q3-2025-revenue-beats-forecast-93CH-4213597,Global end market; number not captured
TOOLS_A_ACADGOV,FY2025-Q4,2025-10-31,-10,pct,Academia & government declined 10% (only underperforming end market); FY2026 guided to low-single-digit A&G decline,Investing.com Agilent Q4 FY2025 slides,https://www.investing.com/news/company-news/agilent-q4-2025-slides-revenue-beats-guidance-for-sixth-straight-quarter-93CH-4376265,Global end market
TOOLS_A_ACADGOV,FY2026-Q1,2026-01-31,-8,pct,Down 8%; softer than expected; customers prioritizing lab operations over new capital equipment,Motley Fool Agilent Q1 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/02/25/agilent-a-q1-2026-earnings-call-transcript/,Global end market
TOOLS_A_ACADGOV,FY2026-Q2,2026-04-30,-5,pct,Declined 5% in line with expectations; still expects low-single-digit decline for FY2026,Motley Fool Agilent Q2 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/05/27/agilent-a-q2-2026-earnings-call-transcript/,Global end market
TOOLS_A_ACADGOV,FY2026-Q3,2026-07-31,-3,pct,Declined 3%; below expectations; China softness and funding shift toward defense; low-single-digit growth excluding China; 'muted but stabilizing research funding environment',Investing.com Agilent Q3 FY2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-tops-q3-2026-estimates-lifts-outlook-93CH-4878009,Global end market; ex-China +LSD
TOOLS_A_BTB,FY2025-Q2,2025-04-30,,ratio,Book-to-bill >1; orders grew low single digits,Investing.com Agilent Q2 FY2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-technologies-q2-2025-beats-forecasts-stock-rises-93CH-4069032,Instrument orders; global
TOOLS_A_BTB,FY2026-Q1,2026-01-31,,ratio,Instrument book-to-bill at or above 1 for eight consecutive quarters,Motley Fool Agilent Q1 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/02/25/agilent-a-q1-2026-earnings-call-transcript/,Instrument; global; initial US pharma reshoring orders expected to book late FY2026
TOOLS_A_BTB,FY2026-Q2,2026-04-30,,ratio,Instrument book-to-bill above 1.0 for nine consecutive quarters,Motley Fool Agilent Q2 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/05/27/agilent-a-q2-2026-earnings-call-transcript/,Instrument; global
TOOLS_A_BTB,FY2026-Q3,2026-07-31,,ratio,Book-to-bill above 1; 10th consecutive quarter instrument orders met or exceeded revenue; LC/GC replacement cycle runway,Yahoo Finance Agilent Q3 FY2026 call highlights,https://finance.yahoo.com/markets/stocks/articles/agilent-technologies-q3-earnings-call-230418624.html,Instrument; global
TOOLS_A_GUIDE,FY2026,2026-10-31,5.9,pct,Core growth 5.8%-6.0% (revenue $7.49-7.51bn); raised 2026-08-26 with Q3 (+65bp at midpoint). Initial 4%-6% core (2025-11-24),Yahoo Finance Agilent Q3 FY2026 call highlights,https://finance.yahoo.com/markets/stocks/articles/agilent-technologies-q3-earnings-call-230418624.html,FY ends Oct 31; FY26 A&G still guided to low-single-digit decline (Q2 FY26 call)
TOOLS_A_ORGANIC,FY2025-Q1,2025-01-31,1.2,pct,Revenue $1.68bn; +1.4% reported; +1.2% core,Agilent Q1 FY2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1090872/000109087225000003/exhibit991-q125pressrelease.htm,Global core
TOOLS_A_ORGANIC,FY2025-Q2,2025-04-30,5.3,pct,Revenue $1.67bn; +6.0% reported; +5.3% core,Agilent Q2 FY2025 press release,https://www.investor.agilent.com/news-and-events/news/news-details/2025/Agilent-Reports-Second-Quarter-Fiscal-Year-2025-Financial-Results/default.aspx,Global core
TOOLS_A_ORGANIC,FY2025-Q3,2025-07-31,6.1,pct,Revenue $1.74bn; +10.1% reported; +6.1% core,Agilent Q3 FY2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1090872/000109087225000034/exhibit991-q325pressrelease.htm,Global core
TOOLS_A_ORGANIC,FY2025-Q4,2025-10-31,7.2,pct,Revenue $1.86bn; +9.4% reported; +7.2% core,Agilent Q4 FY2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1090872/000109087225000070/exhibit991-q425pressrelease.htm,Global core
TOOLS_A_ORGANIC,FY2026-Q1,2026-01-31,4.4,pct,Core revenue growth 4.4%,Motley Fool Agilent Q1 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/02/25/agilent-a-q1-2026-earnings-call-transcript/,Global core
TOOLS_A_ORGANIC,FY2026-Q2,2026-04-30,6.3,pct,Revenue $1.83bn; 6.3% core; +3.7% FX; beat high end of guide by 80bp,Motley Fool Agilent Q2 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/05/27/agilent-a-q2-2026-earnings-call-transcript/,Global core
TOOLS_A_ORGANIC,FY2026-Q3,2026-07-31,7.3,pct,Revenue $1.88bn; +8.1% reported; +7.3% core; beat high end of guide by 140bp,Agilent Q3 FY2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0001090872/000109087226000062/exhibit991-q326pressrelease.htm,Global core
TOOLS_A_PHARMA,FY2025-Q1,2025-01-31,,pct,Strong pharma revenue growth led by BIOVECTRA,Agilent Q1 FY2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1090872/000109087225000003/exhibit991-q125pressrelease.htm,Global; number not captured
TOOLS_A_PHARMA,FY2025-Q2,2025-04-30,6,pct,Pharma +6% at high end of expectations; small molecule +low double digits,Investing.com Agilent Q2 FY2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-technologies-q2-2025-beats-forecasts-stock-rises-93CH-4069032,Global end market; core
TOOLS_A_PHARMA,FY2025-Q3,2025-07-31,9,pct,Pharma (largest end market) +9%,Investing.com Agilent Q3 FY2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-technologies-q3-2025-revenue-beats-forecast-93CH-4213597,Global end market
TOOLS_A_PHARMA,FY2025-Q4,2025-10-31,12,pct,Pharma (37% of revenue) +12%,Investing.com Agilent Q4 FY2025 slides,https://www.investing.com/news/company-news/agilent-q4-2025-slides-revenue-beats-guidance-for-sixth-straight-quarter-93CH-4376265,Global end market
TOOLS_A_PHARMA,FY2026-Q1,2026-01-31,7,pct,Pharma +7%; GLP-1 demand +50% across analytical labs and CDMO,Motley Fool Agilent Q1 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/02/25/agilent-a-q1-2026-earnings-call-transcript/,Global end market
TOOLS_A_PHARMA,FY2026-Q2,2026-04-30,6,pct,Pharma +6%; biotech +low double digits,Motley Fool Agilent Q2 FY2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/05/27/agilent-a-q2-2026-earnings-call-transcript/,Global end market
TOOLS_A_PHARMA,FY2026-Q3,2026-07-31,12,pct,Pharma +12%; biotech double digits; small molecule mid-single digits; GLP-1 >70% y/y; advanced therapeutics +30%,Investing.com Agilent Q3 FY2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-agilent-tops-q3-2026-estimates-lifts-outlook-93CH-4878009,Global end market
TOOLS_BRKR_ACADGOV,2025-Q2,2025-06-30,,text,Weak academic demand in Q2 bookings,Bruker Q2 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1109354/000095017025101605/brkr-ex99_1.htm,Qualitative; verify exhibit
TOOLS_BRKR_ACADGOV,2025-Q3,2025-09-30,,text,For the first time in 2025 saw strength in academic/government bookings; biopharma and applied orders improving,Morningstar (Bruker Q3 2025 release),https://www.morningstar.com/news/business-wire/20251103696123/bruker-reports-third-quarter-2025-financial-results,Global bookings
TOOLS_BRKR_ACADGOV,2025-Q4,2025-12-31,,pct,U.S. academic & government bookings down high teens for FY2025; Q4 orders still weak; recovery expected to begin 2H 2026,Yahoo Finance Bruker Q4 2025 call summary,https://finance.yahoo.com/news/bruker-corporation-q4-2025-earnings-173200120.html,US; full-year bookings
TOOLS_BRKR_ACADGOV,2026-Q1,2026-03-31,,text,US academic demand (plus tariffs/FX) pressured Q1; academic orders outside US up double digits y/y,Business Wire (Bruker Q1 2026 release),https://www.businesswire.com/news/home/20260506313470/en/Bruker-Reports-First-Quarter-2026-Financial-Results,US weak / ex-US strong
TOOLS_BRKR_ACADGOV,2026-Q2,2026-06-30,,text,US academic demand remained soft in Q2; academic/government bookings in Europe and China up strongly,Yahoo Finance (Bruker Q2 2026),https://finance.yahoo.com/markets/stocks/articles/bruker-reports-second-quarter-2026-152340365.html,US still soft
TOOLS_BRKR_BOOKINGS,2025-Q2,2025-06-30,,pct,Q2 2025 bookings reflected weak academic demand and softness in U.S. biopharma,Bruker Q2 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/1109354/000095017025101605/brkr-ex99_1.htm,Qualitative; which filing the exhibit belongs to was not confirmed - verify
TOOLS_BRKR_BOOKINGS,2025-Q3,2025-09-30,,pct,BSI organic bookings up mid-single digits % y/y; BSI book-to-bill >1.0,Morningstar (Bruker Q3 2025 release),https://www.morningstar.com/news/business-wire/20251103696123/bruker-reports-third-quarter-2025-financial-results,Global; leading indicator
TOOLS_BRKR_BOOKINGS,2025-Q4,2025-12-31,,ratio,BSI book-to-bill >1.0x for two consecutive quarters; demand bottomed,Yahoo Finance Bruker Q4 2025 call summary,https://finance.yahoo.com/news/bruker-corporation-q4-2025-earnings-173200120.html,Global
TOOLS_BRKR_BOOKINGS,2026-Q1,2026-03-31,,pct,BSI bookings up high-single digits % organically y/y; book-to-bill >1.0x for 3rd consecutive quarter,Business Wire (Bruker Q1 2026 release),https://www.businesswire.com/news/home/20260506313470/en/Bruker-Reports-First-Quarter-2026-Financial-Results,Global
TOOLS_BRKR_BOOKINGS,2026-Q2,2026-06-30,10,pct,BSI bookings +10% organically y/y; BSI book-to-bill >1.0x,Bruker Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0001109354/000119312526331511/brkr-ex99_1.htm,Global; accelerating from HSD in Q1
TOOLS_BRKR_BSI_ORGANIC,2025-Q1,2025-03-31,5.1,pct,BSI revenue $744.5M; +14.3% reported; +5.1% organic,BioSpace (Bruker Q1 2025 release),https://www.biospace.com/press-releases/bruker-reports-first-quarter-2025-financial-results,Global
TOOLS_BRKR_BSI_ORGANIC,2025-Q3,2025-09-30,-5.4,pct,BSI revenue $787.9M; -1.5% reported; -5.4% organic,Morningstar (Bruker Q3 2025 release),https://www.morningstar.com/news/business-wire/20251103696123/bruker-reports-third-quarter-2025-financial-results,Global
TOOLS_BRKR_BSI_ORGANIC,2025-Q4,2025-12-31,-5.1,pct,BSI revenue $907.7M; -0.4% reported; -5.1% organic; mix/volume deleverage,Yahoo Finance (Bruker Q4 2025 release),https://finance.yahoo.com/news/bruker-reports-fourth-quarter-full-120000677.html,Global
TOOLS_BRKR_BSI_ORGANIC,2026-Q1,2026-03-31,-5.0,pct,BSI revenue $759.8M; +2.1% reported; -5.0% organic,Business Wire (Bruker Q1 2026 release),https://www.businesswire.com/news/home/20260506313470/en/Bruker-Reports-First-Quarter-2026-Financial-Results,Global
TOOLS_BRKR_BSI_ORGANIC,2026-Q2,2026-06-30,2.3,pct,BSI revenue $767.3M; +4.7% reported; +2.3% organic,Bruker Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0001109354/000119312526331511/brkr-ex99_1.htm,Global
TOOLS_BRKR_GUIDE,FY2026,2026-12-31,1.5,pct,Organic +1% to +2% (revenue $3.54-3.57bn; +3-4% reported); held at 2026-08-04. Prelim 2026-01-12 'flat to low-single-digit'; formal 1-2% Feb 2026,Yahoo Finance (Bruker Q2 2026),https://finance.yahoo.com/markets/stocks/articles/bruker-reports-second-quarter-2026-152340365.html,Total company organic
TOOLS_BRKR_ORGANIC,2025-Q1,2025-03-31,2.9,pct,Revenue $801.4M; +11.0% reported; +2.9% organic,BioSpace (Bruker Q1 2025 release),https://www.biospace.com/press-releases/bruker-reports-first-quarter-2025-financial-results,Total company (extra indicator)
TOOLS_BRKR_ORGANIC,2025-Q2,2025-06-30,-7,pct,Non-GAAP organic revenue declined approximately 7% y/y; revenue $797.4M (-0.4%),Bruker Q2 2025 10-Q,https://www.sec.gov/Archives/edgar/data/1109354/000095017025103333/brkr-20250630.htm,Total company ~-7% (approximate); BSI-only figure not captured; verify
TOOLS_BRKR_ORGANIC,2026-Q2,2026-06-30,2.8,pct,Revenue $838.5M; +5.2% reported; +2.8% organic (+3.4% ex tariff refunds),Bruker Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0001109354/000119312526331511/brkr-ex99_1.htm,Total company; Q1-26 total organic was -4.4%
TOOLS_BRKR_ORGANIC_FY,FY2025,2025-12-31,-3.7,pct,FY2025 revenue +2.1% to $3.44bn; organic -3.7%,Motley Fool Bruker Q4 2025 transcript,https://www.fool.com/earnings/call-transcripts/2026/02/12/bruker-brkr-q4-2025-earnings-call-transcript/,Total company
TOOLS_DHR_BIOPROCESS,2026-Q2,2026-06-30,,pct,Bioprocessing core growth low single digits; a few large commercial customers pushed >$100M of chromatography resin shipments from Q2/Q3 into 2027,BigGo Finance (DHR Q2 2026 call),https://finance.biggo.com/news/US_DHR_2026-07-21,Global core; timing-driven miss
TOOLS_DHR_BIOPROCESS_ORDERS,2026-Q2,2026-06-30,,pct,Bioprocessing orders grew mid-teens; underlying order trends strong,Danaher Q2 2026 press release,https://investors.danaher.com/2026-07-21-Danaher-Reports-Second-Quarter-2026-Results,Leading indicator; global
TOOLS_DHR_CORE,2026-Q2,2026-06-30,3,pct,Total core revenue +3% (+4.5% ex respiratory; +150bp vs Q1); sales +5.5% to $6.3bn,Danaher Q2 2026 press release,https://investors.danaher.com/2026-07-21-Danaher-Reports-Second-Quarter-2026-Results,Global core (extra indicator); period_end is the calendar quarter-end as a stand-in - Danaher fiscal close date not confirmed
TOOLS_DHR_GUIDE,FY2026,2026-12-31,3.5,pct,Non-GAAP core revenue +3.0% to +4.0%; stated 2026-07-21 with Q2 results (adj EPS raised to $8.45-8.60),Danaher Q2 2026 press release,https://investors.danaher.com/2026-07-21-Danaher-Reports-Second-Quarter-2026-Results,Global core guidance
TOOLS_DHR_LS_CORE,2026-Q2,2026-06-30,5.5,pct,Life Sciences core revenue +5.5%; strongest LS quarter in several years,Danaher Q2 2026 press release,https://investors.danaher.com/2026-07-21-Danaher-Reports-Second-Quarter-2026-Results,Global core; period_end is calendar stand-in
TOOLS_RVTY_ACADGOV,2025-Q4,2025-12-31,,pct,Low-single-digit decline in Life Sciences sales to A&G customers; includes modest US government shutdown headwind,Revvity Q4 2025 call transcript,https://s202.q4cdn.com/560601150/files/doc_financials/2025/q4/Transcript-Q4-2025-Revvity-Earnings-Conference-Call.pdf,Life Sciences A&G; global
TOOLS_RVTY_ACADGOV,2026-Q1,2026-03-31,,pct,Academic customers +mid-single digits overall; government +low single digits,Investing.com Revvity Q1 2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-revvity-q1-2026-shows-strong-earnings-beat-93CH-4658996,Global
TOOLS_RVTY_ACADGOV,2026-Q2,2026-07-05,,text,A&G demand improved including positive U.S. growth for the first time since mid-2023,Investing.com Revvity Q2 2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-revvity-beats-q2-2026-estimates-but-shares-fall-premarket-93CH-4834324,US inflection
TOOLS_RVTY_GUIDE,FY2026,2026-12-31,4.5,pct,Organic 4%-5% (adj EPS $5.30-5.40); raised with Q2 2026 results. History: 2%-3% (2026-02-02); 3%-4% (Q1 2026 update),Yahoo Finance Revvity Q2 2026 call highlights,https://finance.yahoo.com/healthcare/articles/revvity-inc-rvty-q2-2026-190323257.html,Pro forma organic basis
TOOLS_RVTY_LIFESCI,2025-Q3,2025-09-28,0,pct,Life Sciences $343M; flat organic; software double digits; Life Science Solutions low-single-digit decline,Revvity Q3 2025 8-K press release,https://www.sec.gov/Archives/edgar/data/31791/000003179125000032/q32025pressrelease.htm,Global
TOOLS_RVTY_LIFESCI,2025-Q4,2025-12-31,0,pct,Life Sciences organic flat; pharma customers +LSD; A&G customers -LSD,Revvity Q4 2025 call transcript,https://s202.q4cdn.com/560601150/files/doc_financials/2025/q4/Transcript-Q4-2025-Revvity-Earnings-Conference-Call.pdf,Global
TOOLS_RVTY_LIFESCI,2026-Q2,2026-07-05,-3,pct,Life Sciences $359M; pro forma -2%; pro forma organic -3%,Revvity Q2 2026 8-K press release,https://www.sec.gov/Archives/edgar/data/0000031791/000003179126000022/q22026pressrelease.htm,Pro forma; global
TOOLS_RVTY_ORGANIC,2025-Q3,2025-09-28,1,pct,Revenue $699M; +2% reported; +1% organic,Revvity Q3 2025 8-K press release,https://www.sec.gov/Archives/edgar/data/31791/000003179125000032/q32025pressrelease.htm,Global
TOOLS_RVTY_ORGANIC,2025-Q4,2025-12-31,4,pct,Revenue $772M; +6% reported; +4% organic,Revvity Q4 2025 8-K press release,https://www.sec.gov/Archives/edgar/data/31791/000003179126000007/q42025pressrelease.htm,Global; period_end is nominal
TOOLS_RVTY_ORGANIC,2026-Q1,2026-03-31,6,pct,About 6% pro forma organic growth; revenue $711M,Investing.com Revvity Q1 2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-revvity-q1-2026-shows-strong-earnings-beat-93CH-4658996,Pro forma basis; period_end nominal (fiscal Q1 close not confirmed)
TOOLS_RVTY_ORGANIC,2026-Q2,2026-07-05,3,pct,Pro forma revenue $711M; +4% pro forma; +3% pro forma organic (above guide),Revvity Q2 2026 8-K press release,https://www.sec.gov/Archives/edgar/data/0000031791/000003179126000022/q22026pressrelease.htm,Pro forma; Diagnostics +11% organic
TOOLS_RVTY_PHARMA,2026-Q1,2026-03-31,,pct,Pharma/biotech customers low-double-digit organic growth; strongest since early 2023,Investing.com Revvity Q1 2026 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-revvity-q1-2026-shows-strong-earnings-beat-93CH-4658996,Extra indicator; summary also says Life Science Solutions +LSD from pharma/biotech - verify which base
TOOLS_RVTY_PHARMA,2026-Q2,2026-07-05,,text,Third consecutive quarter of improving conditions across pharma and biotech end markets,Yahoo Finance Revvity Q2 2026 call highlights,https://finance.yahoo.com/healthcare/articles/revvity-inc-rvty-q2-2026-190323257.html,Extra indicator
TOOLS_SECTOR_COMMENTARY,2025-Q1,2025-03-31,,text,US A&G weakening while pharma holds: TMO A&G declined on US and China macro; Agilent A&G -7% (Nov-Jan); Waters A&G still +3%. TMO pharma grew slightly; Waters pharma +8%; Bruker BSI organic +5.1%,Thermo Fisher Q1 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774525000034/q12025earnings8kex99_1.htm,Also: Agilent Yahoo FY25-Q1; Waters Q1 2025 IR
TOOLS_SECTOR_COMMENTARY,2025-Q2,2025-06-30,,text,Trough in US academic: TMO A&G -MSD on customer hesitancy and muted instrument demand; Waters A&G -3%; Agilent A&G -2% (US soft); Bruker bookings hit by weak academic demand and US biopharma softness. Pharma: TMO +MSD; Waters +11%; Agilent +6%,Equibles (TMO Q2 2025 call transcript),https://equibles.com/stocks/tmo/calls/2025-q2,Also: Waters Q2 2025 IR; Agilent Investing Q2 FY25
TOOLS_SECTOR_COMMENTARY,2025-Q3,2025-09-30,,text,Stabilization: TMO A&G -LSD (modest improvement; US same as Q2); Waters A&G +1%; Agilent A&G back to modest growth; Bruker first A&G bookings strength of 2025 plus improving biopharma orders; BSI book-to-bill >1. Pharma: TMO +MSD; Waters +11%; Agilent +9%,Morningstar (Bruker Q3 2025 release),https://www.morningstar.com/news/business-wire/20251103696123/bruker-reports-third-quarter-2025-financial-results,Also: TMO Investing Q3 2025
TOOLS_SECTOR_COMMENTARY,2025-Q4,2025-12-31,,text,US A&G still negative; pharma accelerating: TMO A&G -LSD and cautious on US A&G until NIH budget finalized; Waters A&G -3%; Agilent A&G -10% (Aug-Oct); Revvity A&G -LSD incl shutdown; Bruker US A&G bookings down high teens for FY25. Pharma: TMO +HSD; Agilent +12%; Waters +7%,Investing.com TMO Q4 2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-thermo-fisher-q4-2025-earnings-beat-forecasts-93CH-4480924,Also: Bruker Yahoo Q4 summary; Revvity Q4 transcript
TOOLS_SECTOR_COMMENTARY,2026-Q1,2026-03-31,,text,US academic lagging; ex-US and pharma improving: TMO A&G -LSD; Agilent A&G -8% (Nov-Jan) as labs favor operations over capex; Bruker US academic weak but ex-US academic orders +DD; Waters A&G +18% (Europe-led); Revvity academic +MSD. Pharma/biotech: Waters +14%; Agilent +7%; Revvity +LDD; TMO +MSD,Business Wire (Bruker Q1 2026 release),https://www.businesswire.com/news/home/20260506313470/en/Bruker-Reports-First-Quarter-2026-Financial-Results,Also: Waters Motley Fool Q1 2026; Revvity Investing Q1 2026
TOOLS_SECTOR_COMMENTARY,2026-Q2,2026-06-30,,text,A&G turning up but US uneven: TMO A&G +LSD (first positive); Revvity US A&G positive first time since mid-2023; Waters A&G +LDD; but Bruker US academic still soft and Agilent A&G -3% (May-Jul; defense funding shift). Orders strong: Bruker BSI bookings +10%; DHR bioprocess orders +mid-teens; Agilent book-to-bill >1 for 10th qtr. Pharma: Agilent +12%; Waters +LDD; TMO +MSD; guides raised at TMO/A/WAT/RVTY,Thermo Fisher Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0000097745/000009774526000138/q22026earnings8kex99_1.htm,Also: Bruker Q2 2026 8-K; Revvity Investing Q2 2026; Agilent Investing Q3 FY26
TOOLS_TMO_ACADGOV,2025-Q1,2025-03-29,,pct,A&G revenues declined; driven by macro conditions in the U.S. and China,Thermo Fisher Q1 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774525000034/q12025earnings8kex99_1.htm,Global end market; magnitude not captured
TOOLS_TMO_ACADGOV,2025-Q2,2025-06-28,,pct,Declined mid-single digits; customer hesitancy in uncertain environment -> muted demand for equipment and instruments,Equibles (TMO Q2 2025 call transcript),https://equibles.com/stocks/tmo/calls/2025-q2,Global end market; organic
TOOLS_TMO_ACADGOV,2025-Q3,2025-09-27,,pct,Declined low single digits; modest improvement vs Q2; U.S. conditions similar to Q2,Investing.com TMO Q3 2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-thermo-fisher-beats-q3-2025-forecasts-93CH-4302142,Global end market; organic
TOOLS_TMO_ACADGOV,2025-Q4,2025-12-31,,pct,Declined low single digits in Q4 and for FY2025; expects cautious US A&G spending in 2026 until a finalized NIH budget is passed,Investing.com TMO Q4 2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-thermo-fisher-q4-2025-earnings-beat-forecasts-93CH-4480924,Global end market; forward US comment
TOOLS_TMO_ACADGOV,2026-Q1,2026-03-28,,pct,Declined low single digits; muted macro conditions in the U.S. and China,Motley Fool TMO Q1 2026 transcript,https://www.fool.com/earnings/call-transcripts/2026/04/23/thermo-fisher-tmo-q1-2026-earnings-transcript/,Global end market; organic
TOOLS_TMO_ACADGOV,2026-Q2,2026-06-27,,pct,Grew low single digits; driven by chromatography and mass spectrometry / demand for high-end instruments,Thermo Fisher Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0000097745/000009774526000138/q22026earnings8kex99_1.htm,Global end market; first positive A&G print in the series; LSD from call (Yahoo highlights)
TOOLS_TMO_GUIDE,FY2026,2026-12-31,4,pct,~4% organic (upper end of 3-4% range); raised with Q2 results 2026-07-23. History: 3-4% initial (2026-01-29); ~3.5% midpoint after Q1 (Apr 2026),Yahoo Finance,https://finance.yahoo.com/markets/stocks/articles/thermo-fisher-raises-2026-outlook-153700819.html,Global organic guidance
TOOLS_TMO_ORGANIC,2025-Q1,2025-03-29,1,pct,Organic revenue growth 1%; revenue $10.36bn,Thermo Fisher Q1 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774525000034/q12025earnings8kex99_1.htm,Global; organic
TOOLS_TMO_ORGANIC,2025-Q2,2025-06-28,2,pct,Revenue +3% to $10.85bn; organic +2%,Thermo Fisher Q2 2025 press release,https://ir.thermofisher.com/investors/news-events/news/news-details/2025/Thermo-Fisher-Scientific-Reports-Second-Quarter-2025-Results/default.aspx,Global; organic
TOOLS_TMO_ORGANIC,2025-Q3,2025-09-27,3,pct,Revenue +5% to $11.12bn; organic +3%,Thermo Fisher Q3 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774525000150/q32025earnings8kex99_1.htm,Global; organic
TOOLS_TMO_ORGANIC,2025-Q4,2025-12-31,3,pct,Revenue +7% to $12.21bn; organic +3% (acquisitions +2%; FX +2%),Thermo Fisher Q4 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774526000012/q42025earnings8kex99_1.htm,Global; organic
TOOLS_TMO_ORGANIC,2026-Q1,2026-03-28,1,pct,Organic revenue +1% y/y (reported revenue +6%),GenomeWeb,https://www.genomeweb.com/business-news/thermo-fisher-scientific-raises-2026-guidance-q1-revenue-climbs-6-percent,Global; taken from GenomeWeb summary - verify against Q1 2026 8-K
TOOLS_TMO_ORGANIC,2026-Q2,2026-06-27,5,pct,Revenue +10% to $11.99bn; organic +5%,Thermo Fisher Q2 2026 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/0000097745/000009774526000138/q22026earnings8kex99_1.htm,Global; organic
TOOLS_TMO_ORGANIC_FY,FY2025,2025-12-31,2,pct,FY2025 revenue +4% to $44.56bn; organic +2%,Thermo Fisher Q4 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774526000012/q42025earnings8kex99_1.htm,Global; full year
TOOLS_TMO_PHARMA,2025-Q1,2025-03-29,,pct,Pharma & biotech revenues grew slightly; partly offset by lower COVID vaccine/therapy demand,Thermo Fisher Q1 2025 8-K Ex.99.1,https://www.sec.gov/Archives/edgar/data/97745/000009774525000034/q12025earnings8kex99_1.htm,Global end market
TOOLS_TMO_PHARMA,2025-Q2,2025-06-28,,pct,Mid-single-digit growth,Equibles (TMO Q2 2025 call transcript),https://equibles.com/stocks/tmo/calls/2025-q2,Global end market; organic
TOOLS_TMO_PHARMA,2025-Q3,2025-09-27,,pct,Mid-single-digit growth; led by bioproduction and analytical instruments and research & safety channel,Investing.com TMO Q3 2025 transcript,https://www.investing.com/news/transcripts/earnings-call-transcript-thermo-fisher-beats-q3-2025-forecasts-93CH-4302142,Global end market
